FIRE_YEAR,Fire_Date,DISCOVERY_TIME,Days_to_extinguish_fire,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME
2005,06-28-2007,1408,2,1400,2.5,B,38.1875,-78.7969,VA,,
2005,07-02-2007,1710,3,1400,3.6,B,38.1856,-78.7981,VA,,
2005,07-28-2007,1235,2,1315,0.1,A,38.265,-78.7647,VA,,
2005,08-01-2007,1550,6,1800,4.8,B,38.1869,-78.7828,VA,,
2005,08-04-2007,1400,3,1800,6.7,B,38.1942,-78.7947,VA,,
2005,08-15-2007,1925,3,1500,0.1,A,38.6097,-78.3972,VA,,
2005,07-02-2000,1705,4,1000,0.1,A,41.75298,-121.5179,CA,,
2005,07-09-2001,1800,0,1900,0.1,A,41.70958,-121.5179,CA,,
2005,07-09-2001,1810,0,1900,0.1,A,41.70958,-121.5179,CA,,
2005,07-09-2001,1945,1,30,0.3,B,41.70299,-121.48489,CA,,
2005,07-11-2001,1430,0,1445,0.1,A,41.78567,-121.5632,CA,,
2005,07-14-2001,1805,2,1647,0.1,A,41.73858,-121.57581,CA,,
2005,07-15-2001,830,3,1600,0.1,A,41.73858,-121.4601,CA,,
2005,07-15-2001,1800,0,1821,0.1,A,41.75298,-121.5179,CA,,
2005,07-15-2001,2030,0,2200,0.1,A,41.69518,-121.57581,CA,,
2005,09-12-2001,1715,,,0.1,A,41.73858,-121.4794,CA,,
2005,05-20-2004,1515,,,0.1,A,41.7333,-121.4667,CA,,
2005,08-20-2004,1640,1,1530,4,B,41.76268,-121.47639,CA,,
2005,09-28-2004,1900,1,1007,0.1,A,41.7124,-121.5219,CA,,
2005,10-28-2004,1900,,,0.1,A,41.71602,-121.51909,CA,,
2005,08-06-2006,1124,12,1800,0.1,A,41.7422,-121.4964,CA,,
2005,08-08-2006,1906,10,1800,27,C,41.7467,-121.5194,CA,,
2005,08-13-2006,1016,5,1800,0.1,A,41.7833,-121.5025,CA,,
2005,07-10-2007,1504,20,1800,0.1,A,41.7222,-121.5506,CA,,
2005,07-10-2007,1845,20,1859,0.1,A,41.7425,-121.5164,CA,,
2005,07-10-2007,2023,20,1000,0.1,A,41.7425,-121.5164,CA,,
2005,08-07-2008,1800,3,1230,0.1,A,41.74531,-121.56959,CA,,
2005,08-17-2008,2052,14,1800,6065,D and above,41.81167,-121.52778,CA,,
2005,08-01-2009,2340,11,1200,0.1,A,41.715,-121.4683,CA,,
2005,08-03-2000,1500,5,0,1950,D and above,36.43154,-116.4028,NV,,
2005,08-04-2000,1200,0,2000,0.1,A,36.2444,-117.1064,CA,,
2005,07-17-2002,1630,,,0.1,A,36.2827,-117.0278,CA,,
2005,07-28-2005,1700,1,1800,350,D and above,36.3999,-117.2812,CA,,
