FIRE_YEAR,Fire_Date,DISCOVERY_TIME,Days_to_extinguish_fire,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME
2005,08-06-2008,1002,1,1002,149,D and above,25.6139,-81.1661,FL,,
2006,06-13-2008,,19,,149,D and above,29.90332,-103.2189,TX,43,Brewster
2009,06-27-2002,1230,5,,149,D and above,31.9341,-109.1125,AZ,,
2005,03-02-2000,800,12,920,150,D and above,32.98,-114.49538,CA,,
2005,06-06-2000,1600,17,,150,D and above,26.2,-81.55833333,FL,,
2005,07-24-2000,1730,19,2230,150,D and above,42.71305556,-100.95,NE,,
2005,01-12-2002,1551,12,1742,150,D and above,38.166,-90.3,MO,,
2009,06-10-2007,1600,20,2100,150,D and above,30.625808,-88.368442,AL,97,Mobile
2009,09-21-2010,300,18,800,150,D and above,42.5709396,-100.866018,NE,,
2009,10-08-2010,1250,2,1936,150,D and above,37.6935,-102.3537,CO,9,Baca
2005,07-07-2006,1100,12,1800,150,D and above,33.7942,-116.0386,CA,,
2005,08-22-1994,1400,7,1700,150,D and above,47.6,-107.417,MT,,
2005,07-13-1997,1500,12,600,150,D and above,29.9499991,-93.695,LA,,
2005,09-07-1998,1800,4,1000,150,D and above,47.033,-108.55,MT,,
2005,07-26-2004,1430,2,1700,150,D and above,26.36606382,-80.2986411,FL,,
2006,08-10-1993,1500,20,0,150,D and above,35.32282375,-111.2746056,AZ,5,Coconino
2006,09-21-1995,1930,15,200,150,D and above,33.33828824,-112.7926879,AZ,13,Maricopa
2006,07-21-1994,2042,18,0,150,D and above,33.12664037,-111.2602011,AZ,21,Pinal
2006,08-15-2001,,16,,150,D and above,45.16036,-119.48646,OR,49,Morrow
2009,08-19-2010,1032,2,1919,150,D and above,45.0653,-121.2147,OR,,
2010,05-13-2007,,15,,150,D and above,33.0675,-86.3125,AL,37,Coosa
2005,07-21-2008,1800,11,1800,150,D and above,35.8267,-83.2017,TN,,
2005,06-18-2009,1300,8,800,150,D and above,26.45055556,-80.42972222,FL,,
2005,07-19-2009,1630,9,1800,150,D and above,37.2328,-115.0618,NV,,
2006,07-12-2001,,4,,150,D and above,44.93969,-120.16543,OR,69,Wheeler
2008,07-22-2005,1430,6,1700,150,D and above,36.86194444,-118.2802778,CA,,
2010,06-13-2007,1512,11,1845,150,D and above,36.554833,-82.888667,TN,73,Hawkins
2010,07-30-2010,1700,18,1700,150,D and above,27.7786,-82.2478,FL,57,Hillsborough
2005,07-30-2008,1200,7,1600,150,D and above,29.90694444,-93.40305556,LA,,
2007,07-12-2007,,3,,150,D and above,45.09639,-119.78583,OR,,
2010,08-19-2003,1950,12,1500,150,D and above,36.721944,-94.678889,OK,115,Ottawa
2005,06-26-2006,1730,12,1145,150,D and above,41.65055556,-119.0488889,NV,,
2010,08-21-2010,1500,13,1602,150,D and above,43.50214,-105.02031,WY,5,Campbell
2010,06-15-1994,,20,,150,D and above,63.549999,-141.466659,AK,,
2005,05-08-2007,1515,18,800,150,D and above,26.20333333,-81.38944444,FL,,
2005,08-28-1993,1400,5,,150,D and above,29.8438889,-93.15,LA,,
2005,05-16-2000,1200,19,,150,D and above,26.08333333,-81.45,FL,,
2005,08-23-2000,1700,18,,150,D and above,29.64111111,-94.25861111,TX,,
2005,07-12-2006,,2,,150,D and above,35.18839908,-111.692347,AZ,,
2005,06-27-2007,,17,,150,D and above,26.20083002,-81.58472,FL,21,Collier
2005,07-16-2007,,7,,150,D and above,27.64,-82.23139,FL,81,Manatee
2005,07-22-2007,,5,,150,D and above,26.14111,-80.61723,FL,11,Broward
2005,05-21-2003,,15,,150,D and above,28.48332997,-82.05000001,FL,119,Sumter
2005,07-11-2003,,13,,150,D and above,28.42638999,-80.99139002,FL,95,Orange
2005,07-09-2003,,20,,150,D and above,28.15193998,-81.89528,FL,105,Polk
2005,06-17-2003,,6,,150,D and above,26.34999999,-80.36666997,FL,99,Palm Beach
2005,06-03-2004,,5,,150,D and above,27.20694998,-80.61582998,FL,111,St. Lucie
2005,06-19-2004,,18,,150,D and above,27.03111,-81.27111998,FL,43,Glades
2005,08-23-2009,,15,,150,D and above,25.76278,-80.42389,FL,25,Dade
2005,09-21-2005,,5,,150,D and above,27.69806,-81.95389,FL,105,Polk
2005,06-05-2006,,8,,150,D and above,27.94972002,-81.05112,FL,97,Osceola
2005,05-29-2006,,6,,150,D and above,27.00917002,-81.55862001,FL,43,Glades
2005,06-23-2006,,2,,150,D and above,27.07695001,-81.32416998,FL,55,Highlands
2006,05-13-2007,,19,,150,D and above,45.15412368,-96.08044596,MN,73,Lac qui Parle
2006,08-14-2001,,20,,150,D and above,45.9891,-111.6824,MT,43,Jefferson
2006,08-10-2007,,13,,150,D and above,42.47773,-101.588,NE,,
2006,05-24-2000,,19,,150,D and above,35.67239999,-104.2519,NM,47,San Miguel
2006,06-06-2000,,10,,150,D and above,35.46850001,-104.8592,NM,47,San Miguel
2006,04-30-2000,,1,,150,D and above,34.03056002,-105.5425,NM,27,Lincoln
2006,05-30-2000,,18,,150,D and above,33.80166998,-106.0483,NM,27,Lincoln
2006,04-26-2002,,6,,150,D and above,36.70332999,-104.4417,NM,7,Colfax
2006,06-01-2002,,7,,150,D and above,33.38290999,-107.4973,NM,51,Sierra
2006,04-30-2006,,6,,150,D and above,35.9275,-103.7447,NM,21,Harding
2006,06-16-2006,,12,,150,D and above,34.88167,-104.493,NM,19,Guadalupe
2006,06-23-2006,,5,,150,D and above,35.21218,-105.0879,NM,19,Guadalupe
2006,06-09-2006,,11,,150,D and above,34.1695,-103.871,NM,35,Otero
2006,07-05-2006,,17,,150,D and above,34.52498,-104.9247,NM,19,Guadalupe
2006,03-10-2007,,4,,150,D and above,34.085,-103.2808,NM,41,Roosevelt
2006,08-22-2007,,19,,150,D and above,34.23973,-104.3007,NM,11,De Baca
2006,08-06-2003,,5,,150,D and above,43.36465999,-102.3806,SD,,
2006,08-15-2006,,10,,150,D and above,44.46659998,-101.969,SD,,
2006,06-29-2006,,17,,150,D and above,45.16190002,-103.0069,SD,,
2006,07-28-2006,,12,,150,D and above,45.59589999,-101.378,SD,,
2006,08-04-2006,,8,,150,D and above,44.53899998,-101.6878,SD,,
2006,08-03-2006,,12,,150,D and above,44.36530002,-101.3659,SD,,
2006,07-14-2006,,3,,150,D and above,45.04609997,-102.6804,SD,,
2006,07-16-2006,,6,,150,D and above,44.96249998,-99.37920001,SD,,
2006,08-10-2007,,13,,150,D and above,45.4947,-102.2203,SD,,
2006,08-09-2007,,16,,150,D and above,43.1807,-103.4541,SD,,
2006,08-05-2007,,16,,150,D and above,45.0165,-103.0516,SD,,
2006,09-02-2000,,2,,150,D and above,30.34792,-94.66457999,TX,199,Hardin
2006,06-16-1996,,16,,150,D and above,30.97708,-94.46458,TX,457,Tyler
2006,06-15-2006,,1,,150,D and above,35.73761002,-102.9202,TX,205,Hartley
2006,01-18-2006,,6,,150,D and above,30.98194998,-95.28722,TX,455,Trinity
2006,02-14-2006,,17,,150,D and above,28.47111,-97.48528,TX,175,Goliad
2006,03-17-2006,,8,,150,D and above,35.71747999,-101.2531,TX,233,Hutchinson
2006,03-17-2006,,15,,150,D and above,35.14727002,-101.103,TX,11,Armstrong
2006,05-22-2006,,12,,150,D and above,36.32224998,-102.585,TX,421,Sherman
2006,07-04-2006,,12,,150,D and above,34.94475,-100.9697,TX,129,Donley
2006,06-15-2006,,6,,150,D and above,36.15329001,-102.3509,TX,111,Dallam
2006,06-17-2006,,16,,150,D and above,36.07405001,-101.4108,TX,195,Hansford
2006,07-04-2006,,4,,150,D and above,35.10325997,-101.5241,TX,11,Armstrong
2006,07-29-2006,,10,,150,D and above,35.33021998,-101.2196,TX,65,Carson
2006,08-19-2006,,12,,150,D and above,34.45023997,-101.6081,TX,437,Swisher
2006,08-26-2006,,6,,150,D and above,32.55089001,-99.53864,TX,417,Shackelford
2006,10-22-2007,,7,,150,D and above,33.84019,-100.2129,TX,101,Cottle
2006,06-18-2008,,5,,150,D and above,30.64244,-99.97306,TX,267,Kimble
2006,06-28-2008,,17,,150,D and above,31.28261,-99.54357,TX,95,Concho
2006,07-31-2008,,18,,150,D and above,31.07722,-98.90944,TX,411,San Saba
2006,08-02-2008,,11,,150,D and above,31.00196,-98.49445,TX,411,San Saba
2006,08-01-2008,,5,,150,D and above,31.25762,-100.7543,TX,235,Irion
2006,08-15-2008,,7,,150,D and above,28.55665,-97.23985,TX,175,Goliad
2006,08-11-2008,,4,,150,D and above,31.41358,-100.7704,TX,235,Irion
2006,05-03-2008,,17,,150,D and above,32.88265,-100.3083,TX,151,Fisher
2006,08-03-2008,,20,,150,D and above,34.68962,-100.0199,TX,75,Childress
2006,04-10-2008,,2,,150,D and above,30.19167,-102.8283,TX,43,Brewster
2006,06-18-2008,,20,,150,D and above,30.79333,-101.4533,TX,105,Crockett
2006,06-25-2008,,3,,150,D and above,30.55398,-103.7508,TX,243,Jeff Davis
2006,06-25-2008,,1,,150,D and above,30.62237,-104.0385,TX,243,Jeff Davis
2006,06-25-1994,,4,,150,D and above,40.50316,-106.55059,CO,,
2006,09-11-1995,,8,,150,D and above,39.2511,-104.63453,CO,,
2006,03-07-2000,,17,,150,D and above,44.26581,-99.14929,SD,,
2006,07-05-2000,,3,,150,D and above,45.14783,-102.74313,SD,,
2006,09-01-2002,,6,,150,D and above,43.79238,-103.01384,SD,,
2007,07-20-2000,,19,,150,D and above,31.2831,-87.6583,AL,,
2007,08-09-1999,,13,,150,D and above,32.8,-80.8,SC,,
2007,07-08-1992,,10,,150,D and above,30.31,-85.33,FL,13,Calhoun
2007,07-07-1993,,11,,150,D and above,27.29,-81.08,FL,55,Highlands
2007,07-21-1993,,6,,150,D and above,29.2,-81.25,FL,127,Volusia
2007,08-02-1993,,1,,150,D and above,27.2,-82.38,FL,115,Sarasota
2007,05-16-1994,,17,,150,D and above,28.42,-80.97,FL,95,Orange
2007,06-30-1995,,6,,150,D and above,26.58,-81.12,FL,51,Hendry
2007,07-08-1995,,1,,150,D and above,27,-82.18,FL,15,Charlotte
2007,07-08-1995,,17,,150,D and above,26.88,-82.21,FL,15,Charlotte
2007,05-26-1997,,1,,150,D and above,27,-82.28,FL,115,Sarasota
2007,06-26-1997,,11,,150,D and above,28.42,-80.99,FL,95,Orange
2007,08-31-1997,,16,,150,D and above,29.95,-85.26,FL,45,Gulf
2007,05-07-1998,,6,,150,D and above,29.94,-82.24,FL,7,Bradford
2007,06-07-1998,,9,,150,D and above,28.44,-81.98,FL,119,Sumter
2007,06-18-1998,,11,,150,D and above,27,-81.55,FL,43,Glades
2007,06-19-1998,,15,,150,D and above,29.17,-81.27,FL,127,Volusia
2007,06-19-1998,,6,,150,D and above,26.62,-81.82,FL,71,Lee
2007,06-21-1998,,10,,150,D and above,26.84,-81.88,FL,15,Charlotte
2007,06-23-1998,,14,,150,D and above,27.69,-80.98,FL,97,Osceola
2007,07-01-1998,,1,,150,D and above,29.54,-81.89,FL,107,Putnam
2007,07-01-1998,,15,,150,D and above,27.53,-80.78,FL,93,Okeechobee
2007,07-02-1998,,2,,150,D and above,27.01,-81.49,FL,43,Glades
2007,07-02-1998,,2,,150,D and above,29.39,-81.26,FL,35,Flagler
2007,07-06-1998,,14,,150,D and above,27.19,-81.36,FL,55,Highlands
2007,08-03-1998,,18,,150,D and above,30.2639,-81.4469,FL,31,Duval
2007,03-26-1999,,8,,150,D and above,25.75,-80.46,FL,86,Miami-Dade
2008,05-18-1999,,6,,150,D and above,27.5,-81.1,FL,93,Okeechobee
2008,07-13-1999,,7,,150,D and above,27.76,-82.1,FL,57,Hillsborough
2008,07-17-2000,,13,,150,D and above,26.83,-80.39,FL,99,Palm Beach
2008,06-16-2001,,14,,150,D and above,25.935,-80.4464,FL,86,Miami-Dade
2008,05-15-2000,,12,,150,D and above,26.12,-81.61,FL,21,Collier
2008,05-30-2002,,8,,150,D and above,26.9217,-80.5244,FL,85,Martin
2008,06-04-2000,,6,,150,D and above,27.07,-81.55,FL,55,Highlands
2008,09-02-2000,,8,,150,D and above,27.26,-81.16,FL,55,Highlands
2008,04-16-2000,,7,,150,D and above,27.01,-81.52,FL,43,Glades
2008,05-15-2000,,16,,150,D and above,27.36,-81.87,FL,49,Hardee
2008,06-17-2001,,9,,150,D and above,26.8656,-81.8167,FL,15,Charlotte
2008,08-21-2001,,10,,150,D and above,26.8497,-82.2642,FL,15,Charlotte
2008,06-17-2001,,6,,150,D and above,27.77,-81.6217,FL,105,Polk
2008,06-21-2001,,1,,150,D and above,27.6536,-81.9161,FL,105,Polk
2008,05-30-2002,,18,,150,D and above,27.7706,-82.36,FL,105,Polk
2008,06-12-2000,,3,,150,D and above,28.08,-82.31,FL,57,Hillsborough
2008,08-04-2000,,2,,150,D and above,28.06,-80.93,FL,97,Osceola
2008,06-05-2000,,13,,150,D and above,28.44,-81.25,FL,95,Orange
2008,07-10-1993,,5,,150,D and above,35.4183,-76.4417,NC,,
2008,07-30-2003,,18,,150,D and above,37.45305555,-121.5561111,CA,,
2008,10-04-1993,,9,,150,D and above,37.515,-121.295,CA,,
2008,07-28-1995,,13,,150,D and above,38.51805555,-121.0480556,CA,,
2008,06-29-1995,,12,,150,D and above,40.27888888,-122.7180556,CA,,
2008,08-11-1994,,6,,150,D and above,33.16305555,-116.3730556,CA,,
2009,06-09-2010,,2,,150,D and above,33.7589,-103.0513,NM,41,Roosevelt
2010,07-28-2000,,14,,150,D and above,40.68333333,-109.1666667,UT,,
2007,08-08-1999,,10,,150.6,D and above,33.8467,-83.1408,GA,,
2008,06-07-2002,1800,19,730,151,D and above,33,-108.2852778,NM,17,Grant
2008,07-06-2002,2200,5,1630,151,D and above,38,-79.38333333,VA,163,Rockbridge
2008,08-16-2001,1200,20,1800,151.5,D and above,43.24708,-116.14957,ID,1,Ada
2005,09-15-1997,2300,13,1300,153,D and above,47.637,-107.147,MT,,
2005,04-22-2005,,6,,153,D and above,33.98987999,-92.59284998,AR,39,Dallas
2005,08-13-2006,,5,,153,D and above,29.87972,-82.03888998,FL,19,Clay
2007,11-24-1998,,15,,153,D and above,36.1333,-85.85,TN,,
2007,07-06-1992,,20,,153,D and above,27.99,-81.12,FL,97,Osceola
2005,05-20-2008,,12,,153.3,D and above,28.92194,-81.445,FL,69,Lake
2009,06-29-2010,1430,7,2100,154,D and above,34.7694444,-76.9838889,NC,31,Carteret
2009,07-04-2010,1252,2,1200,154,D and above,67.1414,-157.7039,AK,,
2006,06-23-2008,,1,,154,D and above,30.10047,-104.4379,TX,377,Presidio
2010,06-16-1995,1900,8,,154.1,D and above,32.3901,-84.3596,GA,249,Schley
2009,10-20-2009,1506,14,1506,155,D and above,32.89266,-103.55486,NM,25,Lea
2005,07-26-2008,,14,,155,D and above,33.97292,-93.71842,AR,57,Hempstead
2005,05-10-2007,,19,,155,D and above,26.45833002,-81.62778001,FL,71,Lee
2005,06-21-2006,,4,,155,D and above,28.06778001,-82.65249999,FL,103,Pinellas
2006,05-17-1998,,5,,155,D and above,47.9297834,-90.03166736,MN,31,Cook
2007,07-21-2000,,15,,155,D and above,32.3061,-80.9583,SC,,
2007,07-07-2002,,11,,155,D and above,33.7667,-80.1,SC,,
2006,07-02-2007,,17,,156,D and above,47.88025,-117.8563,WA,65,Stevens
2008,09-06-1999,,16,,156,D and above,30.61,-81.78,FL,89,Nassau
2008,08-26-1999,,6,,156,D and above,35.91194444,-118.7788889,CA,,
2008,06-21-2008,,6,,156,D and above,37.31888888,-121.1080556,CA,,
2010,07-31-2000,,11,,157,D and above,42.08333333,-105.3166667,WY,,
2006,08-02-2008,,2,,157,D and above,30.9571,-93.4912,LA,115,Vernon
2010,04-24-2010,1730,6,1730,158,D and above,29.8577,-85.2845,FL,45,Gulf
2005,08-06-2006,730,13,1700,158.1,D and above,41.91388889,-121.0825,CA,,
2006,05-13-2007,,6,,158.82001,D and above,34.42261125,-84.35037827,GA,227,Pickens
2005,08-07-2004,1018,13,,159,D and above,44.3333,-110.2819,WY,,
2006,05-07-2007,,19,,159,D and above,30.85752736,-82.59391571,GA,65,Clinch
2006,03-23-2007,,6,,159,D and above,36.12794998,-102.8722,TX,111,Dallam
2007,06-25-1998,,20,,159,D and above,27.01,-81.23,FL,43,Glades
2006,08-04-1994,,6,,160,D and above,45.56532,-117.63637,OR,63,Wallowa
2007,08-19-1994,1520,19,1709,160,D and above,32.29745115,-111.2957003,AZ,19,Pima
2009,08-06-2006,727,8,1430,160,D and above,33.944309,-85.538972,AL,15,Calhoun
2006,06-11-1994,1511,16,1400,160,D and above,31.54262569,-110.0760611,AZ,3,Cochise
2005,08-08-2000,2020,8,1000,160,D and above,42.49166667,-119.4919444,OR,,
2005,09-11-2006,1330,13,1100,160,D and above,47.62055556,-107.0530556,MT,,
2008,07-07-2005,1259,15,1800,160,D and above,36.29444444,-105.4558333,NM,55,Taos
2010,07-12-1994,,1,,160,D and above,63.716667,-142.733337,AK,,
2009,10-02-2010,1724,13,1155,160,D and above,45.2069444,-117.473889,OR,63,Wallowa
2005,06-27-2007,,11,,160,D and above,29.51833,-82.16528,FL,1,Alachua
2005,07-04-2008,,17,,160,D and above,29.51778,-83.33972,FL,29,Dixie
2006,09-20-2005,,7,,160,D and above,30.89953021,-92.69218863,LA,3,Allen
2006,09-08-2005,,19,,160,D and above,32.99819542,-93.99234937,LA,17,Caddo
2006,08-13-2008,,17,,160,D and above,41.25793,-101.342,NE,,
2006,03-01-2000,,15,,160,D and above,34.62600001,-103.6447,NM,37,Quay
2006,09-12-2000,,5,,160,D and above,35.83259998,-103.6675,NM,21,Harding
2006,07-12-2000,,7,,160,D and above,34.01832999,-103.2917,NM,41,Roosevelt
2006,05-26-2001,,6,,160,D and above,35.16420001,-103.3925,NM,37,Quay
2006,06-15-2006,,3,,160,D and above,34.98778,-103.2794,NM,37,Quay
2006,07-15-2003,,19,,160,D and above,43.40825001,-102.1537,SD,,
2006,07-18-2006,,6,,160,D and above,45.4558,-99.308,SD,,
2006,08-15-2006,,11,,160,D and above,44.49559999,-101.9694,SD,,
2006,12-26-2005,,18,,160,D and above,33.16397997,-101.5073,TX,169,Garza
2006,05-20-2006,,12,,160,D and above,32.90536999,-101.395,TX,33,Borden
2006,06-04-2006,,16,,160,D and above,34.78219999,-101.5181,TX,11,Armstrong
2006,06-13-2006,,18,,160,D and above,33.75702002,-100.5269,TX,125,Dickens
2006,07-28-2006,,15,,160,D and above,33.91482997,-98.34882998,TX,77,Clay
2006,06-14-2008,,10,,160,D and above,33.726,-98.32,TX,77,Clay
2006,04-20-2008,,1,,160,D and above,31.85977,-101.918,TX,329,Midland
2006,08-07-1995,,12,,160,D and above,38.51342,-103.6595,CO,,
2007,06-29-2006,,1,,160,D and above,33.0725,-88.515,MS,,
2007,08-01-1993,,17,,160,D and above,30.6,-84.35,FL,39,Gadsden
2007,05-16-1994,,13,,160,D and above,28.31,-82.58,FL,101,Pasco
2007,07-04-1995,,19,,160,D and above,26.205,-81.5011,FL,21,Collier
2007,07-04-1997,,17,,160,D and above,27.04,-81.26,FL,43,Glades
2007,07-18-1998,,15,,160,D and above,26.21,-80.34,FL,11,Broward
2007,08-01-1998,,4,,160,D and above,26.05,-80.56,FL,11,Broward
2008,06-12-1999,,17,,160,D and above,29.72,-82.16,FL,1,Alachua
2008,07-27-1999,,7,,160,D and above,28.11,-81.43,FL,97,Osceola
2008,06-02-2002,,8,,160,D and above,27.0856,-82.2944,FL,115,Sarasota
2008,06-22-2000,,11,,160,D and above,27.93,-81.03,FL,97,Osceola
2008,06-11-1994,953,14,,160,D and above,65.1659,-165.8527,AK,,
2008,07-21-1994,,8,,160,D and above,41.07388888,-121.0180556,CA,,
2008,07-01-1994,,20,,160,D and above,33.64888888,-116.8669444,CA,,
2009,10-09-2010,,1,,160,D and above,40.07912064,-101.093277,NE,,
2009,06-06-2000,2010,1,,160,D and above,32.4074,-110.3094,AZ,,
2009,06-08-2001,1735,14,,160,D and above,31.6514,-109.8009,AZ,,
2010,05-26-1996,230,12,,160,D and above,31.04921,-86.74175,AL,53,Escambia
2009,08-26-2010,704,12,1510,161,D and above,45.9336111,-115.306667,ID,49,Idaho
2006,07-14-2006,,9,,161,D and above,45.5177,-106.2442,MT,87,Rosebud
2006,04-28-2008,,17,,161,D and above,36.41907,-81.87928,TN,93,Knox
2009,04-12-2010,,4,,161,D and above,41.50833333,-76.88555556,PA,81,Lycoming
2009,09-24-2010,1400,5,1700,162,D and above,38.07,-79.25,VA,15,Augusta
2006,07-29-2007,,18,,162,D and above,37.11833,-76.96028,VA,181,Surry
2009,08-15-2010,15,6,1800,163,D and above,42.138077,-121.105094,OR,35,Klamath
2005,05-24-2008,,12,,163,D and above,28.34833,-81.10555,FL,95,Orange
2006,07-11-2009,,13,,164,D and above,64.1,-149.4,AK,,
2005,08-29-2004,1000,9,,164,D and above,25.735529,-80.501804,FL,,
2005,05-18-2007,,11,,164,D and above,26.01804997,-81.57610998,FL,21,Collier
2010,07-15-2010,1448,15,1448,164.1,D and above,27.8771,-80.6266,FL,9,Brevard
2009,04-06-2010,1500,6,1800,165,D and above,37.7122222,-79.8913889,VA,23,Botetourt
2005,05-25-2008,,8,,165,D and above,27.7375,-80.55917,FL,61,Indian River
2005,06-22-2006,,20,,165,D and above,27.36916997,-80.94833001,FL,93,Okeechobee
2006,08-18-2007,,14,,165,D and above,32.98085302,-83.0333021,GA,303,Washington
2006,03-12-2005,,4,,165,D and above,31.72388364,-92.11508589,LA,59,La Salle
2006,06-12-2006,,6,,165,D and above,36.26625002,-102.4914,TX,111,Dallam
2008,08-13-1996,,5,,165,D and above,38.55,-120.9919444,CA,,
2007,07-11-2009,,11,,166,D and above,45.05639,-119.72028,OR,49,Morrow
2005,07-04-2007,,14,,166,D and above,27.60695001,-82.37472997,FL,81,Manatee
2007,07-10-2000,,9,,166,D and above,33.0081,-86.4328,AL,,
2006,08-01-2005,,1,,167,D and above,43.82116,-118.904,OR,,
2005,07-21-2005,,7,,167,D and above,34.86759701,-113.3875956,AZ,,
2006,07-20-2007,,15,,167.5,D and above,47.8979,-114.469,MT,29,Flathead
2006,07-26-2007,,2,,168,D and above,42.49572,-103.2673,NE,,
2006,08-01-2008,,3,,168,D and above,32.85524,-99.30521,TX,417,Shackelford
2007,08-03-1999,,6,,168,D and above,47.87873,-120.03598,WA,7,Chelan
2008,07-27-2002,,17,,168,D and above,29.2536,-82.6319,FL,75,Levy
2008,07-29-2002,0,7,,168,D and above,38.157222,-75.698889,MD,39,Somerset
2005,07-28-2003,1600,3,700,169,D and above,29.933,-93.7333,LA,,
2007,07-07-2007,,4,,169,D and above,42.06556,-121.59306,OR,35,Klamath
2009,08-09-2010,1833,6,1700,169,D and above,42.5514,-115.4244,ID,73,Owyhee
2006,09-20-2007,,8,,169,D and above,36.17206,-104.7726,NM,33,Mora
2006,03-17-2006,,5,,169,D and above,31.88381002,-100.8143,TX,81,Coke
2006,06-17-2008,,18,,169,D and above,30.45821,-103.8513,TX,243,Jeff Davis
2005,08-20-2002,1330,4,1800,170,D and above,25.731831,-80.548948,FL,,
2005,08-03-2002,1400,14,1600,170,D and above,42.45,-100.5,NE,,
2005,07-06-2008,1330,4,2000,170,D and above,60.4,-163.1666,AK,,
2005,06-22-2009,,10,,170,D and above,26.74778,-81.98944,FL,71,Lee
2006,08-11-2003,,5,,170,D and above,45.77369998,-110.3395,MT,67,Park
2007,07-11-1995,,10,,170,D and above,30.5,-85.09,FL,13,Calhoun
2008,05-20-1999,,12,,170,D and above,26.58,-81.78,FL,71,Lee
2009,04-16-2010,,13,,170,D and above,36.59472222,-82.66888889,VA,169,Scott
2006,08-05-2006,,12,,170.52,D and above,31.02514338,-82.53489296,GA,299,Ware
2005,04-13-2004,,9,,171,D and above,27.53360998,-81.39971998,FL,55,Highlands
2006,08-11-2008,,15,,171,D and above,31.48694,-95.35367,TX,225,Houston
2009,08-26-2010,1746,7,1600,171.15,D and above,44.1602778,-116.261389,ID,45,Gem
2005,04-03-2002,1615,16,2359,172,D and above,25.93798,-81.32349,FL,,
2007,07-12-2000,,18,,172,D and above,32.8167,-81.3167,SC,,
2010,03-31-2010,1315,1,,172.6,D and above,30.66927,-90.15439,LA,,
2009,10-07-2010,1340,4,1500,173,D and above,44.037483,-111.812533,ID,43,Fremont
2005,05-15-2009,,4,,173,D and above,30.03472,-85.43111,FL,5,Bay
2006,06-27-2007,,2,,173,D and above,35.029,-106.7987,NM,1,Bernalillo
2008,07-05-2002,,18,,173,D and above,34.2167,-78.45,NC,,
2005,07-17-2004,,17,,173.27,D and above,32.42473478,-84.34538957,GA,269,Taylor
2005,06-22-2005,1600,17,1630,174,D and above,29.0925,-81.43527778,FL,,
2009,05-27-2010,,17,,174,D and above,32.816397,-107.880797,NM,17,Grant
2010,06-12-2010,1515,9,1515,174.6,D and above,30.4579,-81.5185,FL,31,Duval
2005,08-31-2001,1030,14,1900,175,D and above,25.94797,-81.00236,FL,,
2010,07-25-2007,1646,7,2206,175,D and above,43.58876624,-104.7195588,WY,,
2010,07-30-2010,1215,6,1215,175,D and above,28.2627,-82.0211,FL,105,Polk
2006,07-13-2001,,16,,175,D and above,44.97438,-119.41203,OR,23,Grant
2009,06-14-2010,1400,12,1830,175,D and above,30.3786111,-82.5391667,FL,23,Columbia
2010,06-27-2010,,19,,175,D and above,29.1321,-82.5936,FL,75,Levy
2010,05-30-2002,1400,14,1200,175,D and above,30.176667,-103.492778,TX,43,Brewster
2005,05-29-1998,,8,,175,D and above,64.49119,-143.8595,AK,,
2005,07-08-2004,,11,,175,D and above,27.90194002,-80.55056001,FL,9,Brevard
2005,08-12-2009,,2,,175,D and above,26.15361,-80.445,FL,11,Broward
2006,09-06-2000,,7,,175,D and above,36.41699998,-105.0421,NM,7,Colfax
2006,09-18-2000,,10,,175,D and above,35.64319998,-105.2316,NM,19,Guadalupe
2006,08-20-2002,,1,,175,D and above,30.96056001,-94.74777997,TX,373,Polk
2006,06-12-2006,,7,,175,D and above,33.86599998,-100.4893,TX,101,Cottle
2006,07-01-2008,,15,,175,D and above,28.15105,-97.19049,TX,391,Refugio
2006,08-14-2008,,3,,175,D and above,30.21262,-101.5103,TX,465,Val Verde
2006,08-13-2008,,9,,175,D and above,30.21292,-101.5133,TX,465,Val Verde
2007,07-21-2000,,6,,175,D and above,32.1242,-85.6092,AL,,
2007,08-21-1995,,8,,175,D and above,26.03,-81.55,FL,21,Collier
2007,05-06-1997,,6,,175,D and above,28.5169,-80.845,FL,9,Brevard
2007,06-27-1998,,12,,175,D and above,29.56,-81.3,FL,35,Flagler
2008,04-13-2000,,15,,175,D and above,26.79,-81.59,FL,15,Charlotte
2008,06-21-2001,,15,,175,D and above,27.7842,-81.2922,FL,105,Polk
2008,08-26-2000,,3,,175,D and above,30.4711,-81.96,FL,89,Nassau
2009,06-03-2002,1030,19,,175,D and above,34.5231,-112.7638,AZ,,
2009,07-13-2002,1426,1,,175,D and above,32.2013,-110.444,AZ,,
2010,07-31-1999,,3,,175,D and above,41.813446,-74.280206,NY,111,Ulster
2009,08-16-2010,1035,9,1932,176,D and above,41.66942,-107.12969,WY,7,Carbon
2007,07-13-2007,,19,,176,D and above,44.61667,-120.8125,OR,31,Jefferson
2010,08-07-2010,,12,1922,176,D and above,44.577361,-105.491472,WY,5,Campbell
2005,06-27-2006,,7,,176,D and above,30.69999998,-81.94722002,FL,89,Nassau
2006,08-10-2008,,18,,176,D and above,32.944,-98.65888,TX,429,Stephens
2008,05-10-2000,,18,,176,D and above,28.69,-81.88,FL,69,Lake
2005,09-12-2000,1330,12,930,176.5,D and above,29.588,-94.5297,TX,,
