FIRE_YEAR,Fire_Date,DISCOVERY_TIME,Days_to_extinguish_fire,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME
2009,05-26-2010,2028,14,1115,300,E,64.7561,-151.7731,AK,,
2006,09-21-1995,1930,1,200,300,E,33.33828824,-112.7926879,AZ,13,Maricopa
2005,09-21-2005,,6,,300,E,27.69806,-81.95389,FL,105,Polk
2009,09-21-2010,300,9,800,300,E,42.5709396,-100.866018,NE,,
2008,05-27-2001,,9,,300,E,28.1792,-82.1139,FL,101,Pasco
2006,05-27-2001,,10,,300,E,36.63279997,-105.0421,NM,7,Colfax
2005,05-27-2002,,4,,300,E,63.87891,-156.3878,AK,,
2005,05-27-2003,,14,,300,E,26.33333001,-80.66666,FL,99,Palm Beach
2006,10-22-2007,,19,,300,E,33.84019,-100.2129,TX,101,Cottle
1999,1999,,19,,300,E,33.8467,-83.1408,GA,,
2002,2002,2200,3,1630,300,E,38,-79.38333333,VA,163,Rockbridge
2005,05-27-2009,1330,20,1200,300,E,62.7425,-141.6514,AK,,
2002,2002,1800,19,730,300,E,33,-108.2852778,NM,17,Grant
2008,08-16-2001,1200,17,1800,300,E,43.24708,-116.14957,ID,1,Ada
2009,05-27-2010,1815,18,1452,300,E,65.7794,-147.5264,AK,,
2008,05-27-2010,,8,553,300,E,64.7858353,-146.2236176,AK,,
2009,05-27-2010,1800,12,1115,300,E,65.4133,-148.9936,AK,,
2009,05-27-2010,1953,7,800,300,E,64.1108,-151.3828,AK,,
2009,05-27-2010,835,11,1615,300,E,63.4317,-154.5206,AK,,
2007,05-28-1993,800,3,1800,300,E,32.60734152,-110.4233015,AZ,9,Graham
2006,05-28-1993,1805,1,0,300,E,32.75027424,-110.9699617,AZ,21,Pinal
1992,1992,,18,,300,E,27.99,-81.12,FL,97,Osceola
2009,05-28-1999,1050,8,,300,E,34.4182,-112.8739,AZ,,
2005,04-22-2005,,12,,300,E,33.98987999,-92.59284998,AR,39,Dallas
2005,05-28-2000,830,20,800,300,E,47.695,-107.035,MT,,
2008,05-28-2000,,16,,300,E,27.01,-80.3,FL,85,Martin
2005,08-13-2006,,17,,300,E,29.87972,-82.03888998,FL,19,Clay
2008,05-28-2001,,17,,300,E,27.1867,-82.2125,FL,115,Sarasota
2008,05-28-2001,,10,,300,E,27.0703,-82.2631,FL,115,Sarasota
2005,09-15-1997,2300,16,1300,300,E,47.637,-107.147,MT,,
2007,1998,,10,,300,E,36.1333,-85.85,TN,,
2005,05-20-2008,,15,,300,E,28.92194,-81.445,FL,69,Lake
2010,2010,1252,14,1200,300,E,67.1414,-157.7039,AK,,
2006,05-28-2006,,18,,300,E,34.47485998,-100.7401,TX,191,Hall
2005,05-28-2006,2000,19,1800,300,E,26.66666667,-80.36666667,FL,,
2010,05-28-2008,1630,6,1800,300,E,30.766944,-104.282222,TX,243,Jeff Davis
2006,06-23-2008,,17,,300,E,30.10047,-104.4379,TX,377,Presidio
2009,06-29-2010,1430,6,2100,300,E,34.7694444,-76.9838889,NC,31,Carteret
2010,06-16-1995,1900,19,,300,E,32.3901,-84.3596,GA,249,Schley
2009,05-28-2010,1737,14,1600,300,E,62.4461,-159.5394,AK,,
2009,05-28-2010,1502,12,1223,300,E,67.5814,-144.1155,AK,,
2009,05-28-2010,1953,16,1433,300,E,64.2028,-152.6372,AK,,
2009,05-28-2010,2020,4,1210,300,E,63.8669,-153.5472,AK,,
2009,05-28-2010,2020,9,1800,300,E,64.1372,-152.8503,AK,,
2008,05-28-2010,,16,741,300,E,63.3005562,-154.0330505,AK,,
2002,2002,,9,,300,E,33.7667,-80.1,SC,,
2010,05-29-2000,,15,,300,E,37.63333333,-103.6,CO,,
2005,05-29-2001,1700,17,800,300,E,26.4338889,-80.4116667,FL,,
2006,05-29-2001,,20,,300,E,30.65000001,-104.1,TX,243,Jeff Davis
2007,2007,,4,,300,E,26.45833002,-81.62778001,FL,71,Lee
2006,05-17-1998,,14,,301,E,47.9297834,-90.03166736,MN,31,Cook
2005,06-21-2006,,15,,301,E,28.06778001,-82.65249999,FL,103,Pinellas
2007,07-21-2000,,20,,302,E,32.3061,-80.9583,SC,,
2005,07-26-2008,,4,,303,E,33.97292,-93.71842,AR,57,Hempstead
2009,10-20-2009,1506,15,1506,303,E,32.89266,-103.55486,NM,25,Lea
2006,05-29-2006,,10,,303,E,31.17930001,-100.375,TX,451,Tom Green
2005,05-29-2006,,13,,304,E,27.69444,-81.35666998,FL,105,Polk
2005,05-29-2007,,16,,304,E,26.12194,-81.44528,FL,21,Collier
2008,05-29-2010,,8,741,305,E,63.3580551,-156.3752747,AK,,
2009,05-29-2010,1000,2,900,305,E,33.1927778,-107.940278,NM,3,Catron
2009,05-29-2010,1615,6,2000,307,E,63.6569,-156.4494,AK,,
2009,05-29-2010,1240,11,2100,307,E,65.9083,-152.5167,AK,,
2008,05-29-2010,,14,741,307,E,63.6450005,-156.3061066,AK,,
2009,05-29-2010,1340,14,1725,308.1,E,62.4794,-154.7486,AK,,
1999,1999,,17,,309,E,30.61,-81.78,FL,89,Nassau
2007,2007,,13,,309,E,47.88025,-117.8563,WA,65,Stevens
2006,05-30-2000,,14,,310,E,33.85832998,-105.975,NM,27,Lincoln
2010,05-30-2000,,8,,310,E,37.5,-103.7333333,CO,,
2008,05-30-2001,,13,,310,E,26.8211,-81.7683,FL,15,Charlotte
2006,05-30-2001,,13,,310,E,30.71667001,-104.1333,TX,243,Jeff Davis
2008,06-21-2008,,14,,310,E,37.31888888,-121.1080556,CA,,
2008,08-26-1999,,18,,310,E,35.91194444,-118.7788889,CA,,
2008,2008,,17,,310,E,30.9571,-93.4912,LA,115,Vernon
2010,07-31-2000,,7,,310,E,42.08333333,-105.3166667,WY,,
2006,05-30-2002,,17,,310,E,30.17667001,-103.4931,TX,43,Brewster
2010,04-24-2010,1730,4,1730,310,E,29.8577,-85.2845,FL,45,Gulf
2006,2006,730,13,1700,311,E,41.91388889,-121.0825,CA,,
2006,05-13-2007,,10,,312,E,34.42261125,-84.35037827,GA,227,Pickens
2004,2004,1018,4,,314,E,44.3333,-110.2819,WY,,
2007,2007,,16,,314,E,30.85752736,-82.59391571,GA,65,Clinch
2006,03-23-2007,,20,,315,E,36.12794998,-102.8722,TX,111,Dallam
2005,05-30-2006,1615,18,800,315,E,26.1666,-81.355,FL,,
2006,05-30-2006,,11,,315,E,34.0621,-103.4472,NM,41,Roosevelt
2005,05-30-2006,,8,,315,E,27.61500001,-81.20583,FL,55,Highlands
2009,05-30-2009,2231,3,2231,316.7,E,31.4543,-108.912697,NM,23,Hidalgo
2005,05-30-2009,800,9,1400,317,E,35.93333333,-75.81666667,NC,,
2005,05-30-2009,1604,12,1800,317,E,37.69074,-119.6836,CA,,
2010,05-31-1993,,14,,317.7,E,61.366664,-154.75,AK,,
2007,06-25-1998,,18,,318.5,E,27.01,-81.23,FL,43,Glades
2007,05-31-1994,,1,,320,E,26.49,-80.81,FL,99,Palm Beach
1993,1993,,9,,320,E,30.6,-84.35,FL,39,Gadsden
1994,1994,,6,,320,E,33.64888888,-116.8669444,CA,,
2008,05-31-2001,,4,,320,E,26.8483,-80.4261,FL,99,Palm Beach
1994,1994,,10,,320,E,45.56532,-117.63637,OR,63,Wallowa
1994,1994,1511,13,1400,320,E,31.54262569,-110.0760611,AZ,3,Cochise
2006,05-31-2002,,14,,320,E,36.73943998,-104.0472,NM,7,Colfax
2008,05-31-2002,1305,16,,320,E,38.683333,-104.233333,CO,41,El Paso
2008,05-31-2002,1900,16,1430,320,E,38.716667,-103.783333,CO,73,Lincoln
2008,05-31-2002,1400,12,,320,E,38.620278,-102.720833,CO,17,Cheyenne
1994,1994,953,6,,320,E,65.1659,-165.8527,AK,,
1994,1994,,15,,320,E,63.716667,-142.733337,AK,,
1995,1995,,6,,320,E,26.205,-81.5011,FL,21,Collier
1995,1995,,18,,320,E,38.51342,-103.6595,CO,,
2009,05-31-2009,1335,20,1335,320,E,33.14105,-103.71135,NM,25,Lea
2009,05-31-2009,1630,12,1630,320,E,34.47,-104.24,NM,11,De Baca
1997,1997,,18,,320,E,27.04,-81.26,FL,43,Glades
2009,05-31-2010,,19,,320,E,34.06525,-103.37825,NM,41,Roosevelt
2008,05-31-2010,,6,611,320,E,60.9913902,-158.3505554,AK,,
2009,05-31-2010,1926,15,1600,320,E,60.4833,-161.0833,AK,,
2009,05-31-2010,1515,2,1115,320,E,64.46666667,-154.3213889,AK,,
2009,05-31-2010,1740,8,1711,320,E,65.9667,-141.1167,AK,,
1998,1998,,9,,320,E,26.05,-80.56,FL,11,Broward
1999,1999,,17,,320,E,29.72,-82.16,FL,1,Alachua
2005,06-13-1994,1000,10,,321,E,26.5833333,-80.4333333,FL,,
2005,06-13-1999,,20,,321,E,63.25167,-141.1324,AK,,
2006,06-13-2000,,19,,321.5,E,35.98332998,-105.25,NM,33,Mora
2000,2000,,20,,322,E,34.62600001,-103.6447,NM,37,Quay
2000,2000,2010,3,,322,E,32.4074,-110.3094,AZ,,
2008,06-13-2004,2045,13,,322,E,65.3326,-164.936,AK,,
2006,06-13-2004,,4,,323,E,32.08332999,-100.7333,TX,335,Mitchell
2000,2000,2020,14,1000,323.60001,E,42.49166667,-119.4919444,OR,,
2006,06-13-2006,,13,,324,E,33.83144997,-101.0391,TX,125,Dickens
2006,06-13-2006,,13,,325,E,36.48509998,-102.6494,TX,111,Dallam
2000,2000,,6,,325,E,34.01832999,-103.2917,NM,41,Roosevelt
2000,2000,,16,,325,E,35.83259998,-103.6675,NM,21,Harding
2005,06-13-2007,,1,,325,E,28.77193999,-82.25944998,FL,17,Citrus
2005,06-13-2007,,20,,325,E,25.76833,-80.67194001,FL,25,Dade
2001,2001,1735,20,,325,E,31.6514,-109.8009,AZ,,
2002,2002,,20,,325,E,27.0856,-82.2944,FL,115,Sarasota
2008,06-13-2009,1510,5,1904,325,E,33.489722,-103.468889,NM,25,Lea
2009,06-13-2009,1448,20,1448,325,E,33.759719,-103.409032,NM,41,Roosevelt
2009,06-13-2009,1807,9,1807,325,E,34.699167,-104.242222,NM,11,De Baca
2009,06-13-2009,1630,11,1630,325,E,33.60655,-103.44382,NM,41,Roosevelt
2005,2005,1259,3,1800,325,E,36.29444444,-105.4558333,NM,55,Taos
2010,06-14-1994,,14,,325,E,62.7,-157.699996,AK,,
2007,06-14-1994,,7,,325.1,E,26.75,-82.03,FL,71,Lee
2010,06-14-1994,,1,,326,E,63.45,-141.466659,AK,,
2008,06-14-1996,1900,7,,326,E,35.38333333,-76.25,NC,,
2005,2005,,6,,326.6,E,32.99819542,-93.99234937,LA,17,Caddo
2006,2006,,15,,327,E,34.78219999,-101.5181,TX,11,Armstrong
2006,2006,727,1,1430,328,E,33.944309,-85.538972,AL,15,Calhoun
2008,06-14-2000,,3,,328,E,28.39,-81.12,FL,95,Orange
2006,2006,1330,14,1100,328.79999,E,47.62055556,-107.0530556,MT,,
2005,06-14-2001,1400,16,1800,332,E,34.35,-106.69,NM,,
2008,2008,,4,,332,E,29.51778,-83.33972,FL,29,Dixie
2009,06-14-2002,1402,19,,333,E,31.7004,-110.4622,AZ,,
2010,2010,1724,14,1155,334,E,45.2069444,-117.473889,OR,63,Wallowa
2005,06-14-2003,1500,2,1900,335,E,60.2282,-150.137,AK,,
2005,06-14-2003,,11,,335,E,64.71667,-144.6333,AK,,
2005,06-14-2003,,19,,335,E,26.36667001,-80.35,FL,99,Palm Beach
2010,2010,,18,,335,E,40.07912064,-101.093277,NE,,
2005,06-14-2005,,20,,335,E,62.58333,-153.9,AK,,
2006,04-20-2008,,18,,337,E,31.85977,-101.918,TX,329,Midland
2007,05-16-1994,,3,,337,E,28.31,-82.58,FL,101,Pasco
2005,06-14-2006,2300,5,700,340,E,41.408746,-102.23465,NE,,
2006,06-14-2006,,7,,340,E,34.03083,-100.547,TX,345,Motley
2006,05-20-2006,,1,,340,E,32.90536999,-101.395,TX,33,Borden
2010,05-26-1996,230,6,,340,E,31.04921,-86.74175,AL,53,Escambia
2006,05-26-2001,,7,,340,E,35.16420001,-103.3925,NM,37,Quay
2006,06-13-2006,,1,,340,E,33.75702002,-100.5269,TX,125,Dickens
2006,06-14-2008,,6,,342,E,33.726,-98.32,TX,77,Clay
2006,06-15-2006,,15,,343,E,34.98778,-103.2794,NM,37,Quay
2008,06-22-2000,,10,,343,E,27.93,-81.03,FL,97,Osceola
2005,06-14-2008,,18,,343,E,27.15222,-82.32528,FL,115,Sarasota
2005,06-14-2008,,17,,344,E,28.5375,-81.80305,FL,69,Lake
2006,06-14-2008,,16,,345,E,35.44973,-101.7019,TX,375,Potter
2006,06-14-2008,,8,,345,E,30.40055,-103.18,TX,43,Brewster
2005,06-27-2007,,17,,346,E,29.51833,-82.16528,FL,1,Alachua
2007,06-29-2006,,11,,349,E,33.0725,-88.515,MS,,
2006,07-15-2003,,18,,350,E,43.40825001,-102.1537,SD,,
2007,07-18-1998,,16,,350,E,26.21,-80.34,FL,11,Broward
2006,07-18-2006,,7,,350,E,45.4558,-99.308,SD,,
2008,07-21-1994,,9,,350,E,41.07388888,-121.0180556,CA,,
2010,06-15-1994,,7,,350,E,60.900001,-158.050003,AK,,
2008,07-27-1999,,10,,350,E,28.11,-81.43,FL,97,Osceola
2007,06-15-1995,,17,,350,E,30.11,-81.58,FL,109,St. Johns
2006,07-28-2006,,10,,350,E,33.91482997,-98.34882998,TX,77,Clay
2006,08-13-2008,,11,,350,E,41.25793,-101.342,NE,,
2006,08-15-2006,,18,,350,E,44.49559999,-101.9694,SD,,
2007,06-15-1998,,12,,350,E,29.59,-81.42,FL,35,Flagler
2007,08-19-1994,1520,7,1709,350,E,32.29745115,-111.2957003,AZ,19,Pima
2006,09-20-2005,,12,,350,E,30.89953021,-92.69218863,LA,3,Allen
2005,06-15-2001,1755,6,1810,350,E,26.18601,-81.04986,FL,,
2005,06-15-2005,,14,,350,E,64.31667002,-147.25,AK,,
2005,06-15-2005,,19,,350,E,63.51667001,-157.8333,AK,,
2006,2005,,2,,350,E,33.16397997,-101.5073,TX,169,Garza
2010,2010,,20,,350,E,41.50833333,-76.88555556,PA,81,Lycoming
2006,04-28-2008,,19,,350,E,36.41907,-81.87928,TN,93,Knox
2006,06-15-2006,,8,,350,E,35.73040998,-102.9152,TX,205,Hartley
2006,06-15-2006,,4,,350,E,35.99627999,-101.2804,TX,195,Hansford
2006,06-15-2006,,1,,350,E,35.77842999,-101.9101,TX,341,Moore
2006,06-15-2006,,18,,350,E,35.74686001,-102.8984,TX,205,Hartley
2006,06-15-2006,,8,,350,E,35.27016998,-101.4074,TX,233,Hutchinson
2006,06-15-2006,,16,,350,E,36.21972,-103.3869,NM,59,Union
2006,06-15-2006,,19,,350,E,35.39387002,-103.0119,TX,359,Oldham
2006,07-14-2006,,15,,350,E,45.5177,-106.2442,MT,87,Rosebud
2010,06-15-2007,1604,6,800,350,E,30.471667,-86.708333,FL,91,Okaloosa
2009,08-26-2010,704,17,1510,350,E,45.9336111,-115.306667,ID,49,Idaho
2006,07-29-2007,,3,,350,E,37.11833,-76.96028,VA,181,Surry
2009,09-24-2010,1400,20,1700,350,E,38.07,-79.25,VA,15,Augusta
2005,05-24-2008,,18,,350,E,28.34833,-81.10555,FL,95,Orange
2009,08-15-2010,15,13,1800,350,E,42.138077,-121.105094,OR,35,Klamath
2009,2009,,9,,350,E,64.1,-149.4,AK,,
2006,06-15-2008,,1,,350,E,34.91527,-101.2549,TX,11,Armstrong
2006,06-15-2008,,4,,350,E,32.64243,-102.3161,TX,3,Andrews
2005,06-15-2009,815,1,1700,350,E,26.23,-81.1747,FL,,
2005,05-18-2007,,9,,350,E,26.01804997,-81.57610998,FL,21,Collier
2005,08-29-2004,1000,4,,350,E,25.735529,-80.501804,FL,,
2010,07-15-2010,1448,3,1448,350,E,27.8771,-80.6266,FL,9,Brevard
2005,2005,,18,,350,E,31.72388364,-92.11508589,LA,59,La Salle
2006,2006,,1,,350,E,36.26625002,-102.4914,TX,111,Dallam
2010,2010,1500,14,1800,350,E,37.7122222,-79.8913889,VA,23,Botetourt
2005,05-25-2008,,19,,351,E,27.7375,-80.55917,FL,61,Indian River
2006,06-16-2000,,17,,352.3,E,33.2346,-107.6338,NM,51,Sierra
2005,06-22-2006,,14,,353.9,E,27.36916997,-80.94833001,FL,93,Okeechobee
2008,08-13-1996,,16,,354,E,38.55,-120.9919444,CA,,
2006,08-18-2007,,16,,355,E,32.98085302,-83.0333021,GA,303,Washington
2000,2000,,3,,355,E,33.0081,-86.4328,AL,,
2007,2007,,11,,355,E,27.60695001,-82.37472997,FL,81,Manatee
2009,2009,,14,,355,E,45.05639,-119.72028,OR,49,Morrow
2008,06-16-2001,,8,,356,E,27.0244,-82,FL,115,Sarasota
2006,06-16-2001,,6,,356,E,36.93819999,-104.5864,NM,7,Colfax
2005,06-16-2004,,17,,358,E,26.19721997,-80.80417002,FL,11,Broward
2010,06-16-2004,1200,13,,358,E,36.149722,-118.129167,CA,107,Tulare
2005,06-16-2005,,7,,358.8,E,64.23332999,-150.05,AK,,
2005,2005,,3,,359,E,43.82116,-118.904,OR,,
2005,07-21-2005,,3,,360,E,34.86759701,-113.3875956,AZ,,
2006,07-20-2007,,9,,360,E,47.8979,-114.469,MT,29,Flathead
1999,1999,,16,,360,E,47.87873,-120.03598,WA,7,Chelan
2008,2008,,12,,360,E,32.85524,-99.30521,TX,417,Shackelford
2006,07-26-2007,,16,,360,E,42.49572,-103.2673,NE,,
2008,07-27-2002,,16,,360,E,29.2536,-82.6319,FL,75,Levy
2008,07-29-2002,0,5,,360,E,38.157222,-75.698889,MD,39,Somerset
2007,2007,,16,,361,E,42.06556,-121.59306,OR,35,Klamath
2006,06-16-2006,,17,,362,E,31.38132999,-101.1682,TX,383,Reagan
2006,06-16-2006,,4,,363,E,36.18453002,-101.5053,TX,195,Hansford
2006,06-16-2006,,5,,363,E,36.12179999,-101.4814,TX,195,Hansford
2005,06-16-2006,,16,,364,E,30.33861001,-85.36472002,FL,13,Calhoun
2006,06-16-2006,,20,,364,E,31.39499998,-101.241,TX,383,Reagan
2006,06-16-2006,,17,,364,E,36.11754001,-101.4063,TX,195,Hansford
2006,06-16-2006,,5,,365,E,30.37332998,-103.2822,TX,43,Brewster
2006,06-16-2006,,20,,365,E,35.72867,-103.9137,NM,21,Harding
2006,06-16-2006,,20,,365.3,E,36.24417,-104.9685,NM,33,Mora
2010,2010,1833,8,1700,366,E,42.5514,-115.4244,ID,73,Owyhee
2006,03-17-2006,,11,,368,E,31.88381002,-100.8143,TX,81,Coke
2006,06-17-2008,,18,,369,E,30.45821,-103.8513,TX,243,Jeff Davis
2006,06-16-2008,,12,,370,E,34.21053,-100.5331,TX,345,Motley
2006,06-16-2008,,19,,370,E,33.46477,-100.3701,TX,269,King
2009,06-16-2010,743,6,1630,370,E,35.3402778,-111.985278,AZ,5,Coconino
2005,07-28-2003,1600,15,700,371,E,29.933,-93.7333,LA,,
2006,09-20-2007,,19,,371,E,36.17206,-104.7726,NM,33,Mora
1995,1995,,4,,371,E,30.5,-85.09,FL,13,Calhoun
2002,2002,1400,6,1600,372,E,42.45,-100.5,NE,,
2003,2003,,12,,372,E,45.77369998,-110.3395,MT,67,Park
2008,2008,1330,4,2000,373,E,60.4,-163.1666,AK,,
2008,06-17-2001,,12,,375,E,26.1389,-80.5311,FL,11,Broward
2008,06-17-2001,,6,,375,E,25.6775,-80.4247,FL,86,Miami-Dade
2008,06-17-2001,,7,,375,E,27.6639,-80.8992,FL,93,Okeechobee
2008,06-17-2001,,3,,375,E,28.5819,-81.8,FL,69,Lake
2008,06-17-2001,,8,,375,E,26.1533,-80.4344,FL,11,Broward
2008,06-17-2001,,8,,375,E,26.1967,-80.3539,FL,11,Broward
2009,04-16-2010,,2,,376,E,36.59472222,-82.66888889,VA,169,Scott
2006,06-17-2003,,6,,377,E,48.3136222,-94.47618078,MN,7,Beltrami
2008,05-20-1999,,12,,380,E,26.58,-81.78,FL,71,Lee
2005,06-22-2009,,9,,380,E,26.74778,-81.98944,FL,71,Lee
2009,06-17-2006,1245,9,1800,380,E,30.683566,-87.437571,AL,3,Baldwin
2006,06-17-2006,,1,,380,E,36.66972,-104.8419,NM,7,Colfax
2006,06-17-2006,,15,,382.5,E,30.43667002,-103.231,TX,43,Brewster
2006,06-17-2006,,8,,384,E,30.33433002,-103.3343,TX,43,Brewster
2005,08-20-2002,1330,9,1800,384,E,25.731831,-80.548948,FL,,
2006,2006,,4,,385,E,31.02514338,-82.53489296,GA,299,Ware
2008,2008,,3,,385,E,31.48694,-95.35367,TX,225,Houston
2005,04-13-2004,,10,,386,E,27.53360998,-81.39971998,FL,55,Highlands
2009,08-26-2010,1746,7,1600,387.6,E,44.1602778,-116.261389,ID,45,Gem
2000,2000,,1,,388,E,32.8167,-81.3167,SC,,
2008,06-17-2008,1400,13,2000,388,E,36.869722,-104.851389,NM,7,Colfax
2002,2002,1615,2,2359,388,E,25.93798,-81.32349,FL,,
2010,03-31-2010,1315,1,,388.3,E,30.66927,-90.15439,LA,,
2002,2002,,15,,390,E,34.2167,-78.45,NC,,
2009,06-17-2009,1300,10,1300,391,E,35.5635,-103.4413,NM,21,Harding
2009,06-17-2009,1300,5,1300,391,E,35.60266,-103.5998,NM,21,Harding
2009,06-17-2009,1300,19,1300,391,E,35.6815,-103.25192,NM,21,Harding
2007,06-18-1996,,13,,395,E,26.01,-80.48,FL,11,Broward
2007,06-18-1997,,16,,395.5,E,27.35,-81.34,FL,55,Highlands
2010,2010,1340,2,1500,397,E,44.037483,-111.812533,ID,43,Fremont
2005,05-15-2009,,16,,397,E,30.03472,-85.43111,FL,5,Bay
2007,06-18-1998,,11,,400,E,27.01,-81.28,FL,43,Glades
2008,06-18-2000,,5,,400,E,26.57,-81.28,FL,51,Hendry
2006,06-27-2007,,10,,400,E,35.029,-106.7987,NM,1,Bernalillo
2008,06-18-2001,,1,,400,E,26.3989,-80.4061,FL,99,Palm Beach
2005,06-18-2003,,7,,400,E,62.93333001,-157.3167,AK,,
2005,06-18-2003,1230,2,1530,400,E,65.9917,-158.924,AK,,
2005,06-18-2003,1215,7,1730,400,E,66.3917,-158.37,AK,,
2005,07-17-2004,,4,,400,E,32.42473478,-84.34538957,GA,269,Taylor
2009,05-27-2010,,15,,400,E,32.816397,-107.880797,NM,17,Grant
2006,06-18-2006,,12,,400,E,31.15299998,-100.445,TX,451,Tom Green
2005,06-18-2006,,10,,400,E,63.7,-141.35,AK,,
2008,06-18-2006,0,13,,400,E,37.555556,-105.320833,CO,23,Costilla
2005,06-22-2005,1600,8,1630,400,E,29.0925,-81.43527778,FL,,
2010,2010,1515,15,1515,400,E,30.4579,-81.5185,FL,31,Duval
1997,1997,,4,,400,E,28.5169,-80.845,FL,9,Brevard
2000,2000,,6,,400,E,36.41699998,-105.0421,NM,7,Colfax
2002,2002,1030,8,,400,E,34.5231,-112.7638,AZ,,
2006,06-18-2008,,3,,400,E,30.61767,-101.674,TX,443,Terrell
2006,06-18-2008,,4,,400,E,31.75222,-100.3545,TX,81,Coke
2008,06-18-2008,1500,9,,400,E,36.556111,-104.044167,NM,7,Colfax
2006,06-18-2008,,16,,400,E,30.41337,-101.4074,TX,105,Crockett
2008,06-18-2008,1745,1,,400,E,36.339167,-103.825278,NM,59,Union
2004,2004,,2,,400,E,27.90194002,-80.55056001,FL,9,Brevard
2006,2006,,6,,400,E,33.86599998,-100.4893,TX,101,Cottle
2005,06-18-2009,,12,,400,E,28.5725,-82.63389,FL,53,Hernando
2008,2008,,8,,400,E,28.15105,-97.19049,TX,391,Refugio
2009,2009,,12,,400,E,26.15361,-80.445,FL,11,Broward
2008,04-13-2000,,12,,400,E,26.79,-81.59,FL,15,Charlotte
2005,05-29-1998,,9,,400,E,64.49119,-143.8595,AK,,
2010,05-30-2002,1400,19,1200,400,E,30.176667,-103.492778,TX,43,Brewster
2007,06-19-1998,,15,,400,E,29.17,-81.45,FL,127,Volusia
2005,06-19-1998,930,13,,400,E,31.0347222,-82.1027778,GA,,
2007,06-19-1998,,17,,400,E,29.4,-81.33,FL,35,Flagler
2007,06-19-1998,,17,,400,E,28.98,-81.05,FL,127,Volusia
2007,06-19-1998,,10,,400,E,29.15,-81.48,FL,127,Volusia
2005,06-19-1999,,11,,400,E,65.58458,-141.0115,AK,,
2009,06-14-2010,1400,12,1830,400,E,30.3786111,-82.5391667,FL,23,Columbia
2008,06-19-2001,,5,,400,E,26.5003,-80.8269,FL,99,Palm Beach
2008,06-21-2001,,3,,400,E,27.7842,-81.2922,FL,105,Polk
2007,06-27-1998,,3,,400,E,29.56,-81.3,FL,35,Flagler
2005,06-19-2007,,10,,400,E,26.09166999,-81.49166002,FL,21,Collier
2006,06-19-2007,,17,,400,E,33.01704,-103.4345,NM,25,Lea
2010,06-27-2010,,15,,400,E,29.1321,-82.5936,FL,75,Levy
2006,07-13-2001,,12,,400,E,44.97438,-119.41203,OR,23,Grant
2006,06-19-2008,,16,,400,E,31.43433,-102.6735,TX,103,Crane
2009,07-13-2002,1426,19,,400,E,32.2013,-110.444,AZ,,
2006,06-19-2009,,7,,400,E,64.65,-149.8333333,AK,,
2007,07-21-2000,,16,,400,E,32.1242,-85.6092,AL,,
2009,06-19-2010,930,1,1552,400,E,39.6003,-107.9417,CO,45,Garfield
2009,06-19-2010,1335,1,1800,400,E,42.7261,-115.3508,ID,73,Owyhee
2010,07-25-2007,1646,16,2206,400,E,43.58876624,-104.7195588,WY,,
2010,07-30-2010,1215,20,1215,400,E,28.2627,-82.0211,FL,105,Polk
2010,07-31-1999,,8,,400,E,41.813446,-74.280206,NY,111,Ulster
2006,08-13-2008,,8,,400,E,30.21292,-101.5133,TX,465,Val Verde
2006,08-14-2008,,8,,400,E,30.21262,-101.5103,TX,465,Val Verde
2006,08-20-2002,,12,,400,E,30.96056001,-94.74777997,TX,373,Polk
2007,08-21-1995,,18,,400,E,26.03,-81.55,FL,21,Collier
2008,08-26-2000,,9,,400,E,30.4711,-81.96,FL,89,Nassau
2005,08-31-2001,1030,18,1900,400,E,25.94797,-81.00236,FL,,
2007,06-20-1998,,13,,400,E,29.58,-81.28,FL,35,Flagler
2007,06-20-1998,,19,,400,E,27.81,-81.62,FL,105,Polk
2007,06-20-1998,,3,,400,E,29.55,-81.33,FL,35,Flagler
2007,06-20-1998,,14,,400,E,29.11,-81.22,FL,127,Volusia
2007,06-20-1998,,8,,400,E,29.77,-85.25,FL,45,Gulf
2007,06-20-1998,,13,,400,E,29.13,-81.09,FL,127,Volusia
2007,06-20-1998,,17,,400,E,29.62,-81.35,FL,35,Flagler
2007,06-20-1998,,15,,400,E,29.26,-81.19,FL,127,Volusia
2010,06-20-1999,,20,,400,E,37.05,-110.8333333,AZ,,
2008,06-20-2000,,12,,400,E,28.38,-81.96,FL,119,Sumter
2006,09-18-2000,,2,,400,E,35.64319998,-105.2316,NM,19,Guadalupe
2000,2000,,10,,400,E,28.69,-81.88,FL,69,Lake
2008,2008,,6,,400,E,32.944,-98.65888,TX,429,Stephens
2005,06-20-2002,1330,16,1945,400,E,46.63333333,-100.6166667,ND,,
2005,06-20-2002,,10,,400,E,63.67873,-156.1245,AK,,
2010,2010,,7,1922,400,E,44.577361,-105.491472,WY,5,Campbell
2005,06-27-2006,,4,,400,E,30.69999998,-81.94722002,FL,89,Nassau
2006,06-20-2006,,1,,400,E,36.06315002,-101.4404,TX,195,Hansford
2005,06-20-2006,1630,2,900,400,E,25.663482,-80.600082,FL,,
2005,06-20-2006,,9,,400,E,26.41361,-80.45471998,FL,99,Palm Beach
2005,06-20-2007,,4,,400,E,61.9,-150.0833,AK,,
